Timestamp	Date	Time	Traffic_Volume	Average_Speed_MPH	Congestion_Level
2022-11-14 9:15:00	2022-11-14	9:15:00	235	38.9	High
2022-11-14 9:30:00	2022-11-14	9:30:00	251	33.5	High
2022-11-14 9:45:00	2022-11-14	9:45:00	235	34.2	High
2022-11-14 10:00:00	2022-11-14	10:00:00	249	43.5	High
2022-11-14 10:15:00	2022-11-14	10:15:00	257	33.6	High
2022-11-14 10:30:00	2022-11-14	10:30:00	254	37.5	High
2022-11-14 10:45:00	2022-11-14	10:45:00	220	34.5	High
2022-11-14 11:00:00	2022-11-14	11:00:00	223	38.1	High
2022-11-14 11:15:00	2022-11-14	11:15:00	253	35.1	High
2022-11-14 11:30:00	2022-11-14	11:30:00	237	38.8	High
2022-11-14 11:45:00	2022-11-14	11:45:00	232	29.8	High
2022-11-14 12:00:00	2022-11-14	12:00:00	192	43.1	Medium
2022-11-14 12:15:00	2022-11-14	12:15:00	196	38.7	Medium
2022-11-14 12:30:00	2022-11-14	12:30:00	182	44.7	Medium
2022-11-14 12:45:00	2022-11-14	12:45:00	210	37.4	Medium
2022-11-14 13:00:00	2022-11-14	13:00:00	166	43.1	Medium
2022-11-14 13:15:00	2022-11-14	13:15:00	160	45.5	Medium
2022-11-14 13:30:00	2022-11-14	13:30:00	173	41.7	Medium
2022-11-14 13:45:00	2022-11-14	13:45:00	180	42.6	Medium
2022-11-14 14:00:00	2022-11-14	14:00:00	168	41.8	Medium
2022-11-14 14:15:00	2022-11-14	14:15:00	114	46.2	Low
2022-11-14 14:30:00	2022-11-14	14:30:00	154	50.1	Medium
2022-11-14 14:45:00	2022-11-14	14:45:00	152	43.4	Medium
2022-11-14 15:00:00	2022-11-14	15:00:00	98	53	Low
2022-11-14 15:15:00	2022-11-14	15:15:00	113	54.1	Low
2022-11-14 15:30:00	2022-11-14	15:30:00	103	51.1	Low
2022-11-14 15:45:00	2022-11-14	15:45:00	112	49.5	Low
2022-11-14 16:00:00	2022-11-14	16:00:00	122	51.4	Medium
2022-11-14 16:15:00	2022-11-14	16:15:00	109	55.6	Low
2022-11-14 16:30:00	2022-11-14	16:30:00	107	49	Low
2022-11-14 16:45:00	2022-11-14	16:45:00	93	53.7	Low
2022-11-14 17:00:00	2022-11-14	17:00:00	87	49.7	Low
2022-11-14 17:15:00	2022-11-14	17:15:00	106	51.5	Low
2022-11-14 17:30:00	2022-11-14	17:30:00	128	50.2	Medium
2022-11-14 17:45:00	2022-11-14	17:45:00	87	52.3	Low
2022-11-14 18:00:00	2022-11-14	18:00:00	121	49.5	Medium
2022-11-14 18:15:00	2022-11-14	18:15:00	139	44.6	Medium
2022-11-14 18:30:00	2022-11-14	18:30:00	122	51	Medium
2022-11-14 18:45:00	2022-11-14	18:45:00	125	53.6	Medium
2022-11-14 19:00:00	2022-11-14	19:00:00	168	42.1	Medium
2022-11-14 19:15:00	2022-11-14	19:15:00	154	45.2	Medium
2022-11-14 19:30:00	2022-11-14	19:30:00	160	47.8	Medium
2022-11-14 19:45:00	2022-11-14	19:45:00	185	47.1	Medium
2022-11-14 20:00:00	2022-11-14	20:00:00	192	38.1	Medium
2022-11-14 20:15:00	2022-11-14	20:15:00	188	42.6	Medium
2022-11-14 20:30:00	2022-11-14	20:30:00	203	42.2	Medium
2022-11-14 20:45:00	2022-11-14	20:45:00	223	38.7	High
2022-11-14 21:00:00	2022-11-14	21:00:00	236	30	High
2022-11-14 21:15:00	2022-11-14	21:15:00	232	39.4	High
2022-11-14 21:30:00	2022-11-14	21:30:00	240	41.6	High
2022-11-14 21:45:00	2022-11-14	21:45:00	213	40.5	Medium
2022-11-14 22:00:00	2022-11-14	22:00:00	257	31.9	High
2022-11-14 22:15:00	2022-11-14	22:15:00	255	33.7	High
2022-11-14 22:30:00	2022-11-14	22:30:00	243	42	High
2022-11-14 22:45:00	2022-11-14	22:45:00	265	36.8	High
2022-11-14 23:00:00	2022-11-14	23:00:00	223	40.9	High
2022-11-14 23:15:00	2022-11-14	23:15:00	256	36.2	High
2022-11-14 23:30:00	2022-11-14	23:30:00	242	34.8	High
2022-11-14 23:45:00	2022-11-14	23:45:00	234	37.1	High
2022-11-15 0:00:00	2022-11-15	0:00:00	212	40	Medium
2022-11-15 0:15:00	2022-11-15	0:15:00	210	42.1	Medium
2022-11-15 0:30:00	2022-11-15	0:30:00	230	42.7	High
2022-11-15 0:45:00	2022-11-15	0:45:00	196	45.5	Medium
2022-11-15 1:00:00	2022-11-15	1:00:00	163	41.7	Medium
2022-11-15 1:15:00	2022-11-15	1:15:00	190	43.5	Medium
2022-11-15 1:30:00	2022-11-15	1:30:00	166	47.8	Medium
2022-11-15 1:45:00	2022-11-15	1:45:00	188	44.9	Medium
2022-11-15 2:00:00	2022-11-15	2:00:00	162	44.2	Medium
2022-11-15 2:15:00	2022-11-15	2:15:00	131	58.5	Medium
2022-11-15 2:30:00	2022-11-15	2:30:00	147	44	Medium
2022-11-15 2:45:00	2022-11-15	2:45:00	120	47.8	Medium
2022-11-15 3:00:00	2022-11-15	3:00:00	121	51.6	Medium
2022-11-15 3:15:00	2022-11-15	3:15:00	113	58.2	Low
2022-11-15 3:30:00	2022-11-15	3:30:00	117	48.8	Low
2022-11-15 3:45:00	2022-11-15	3:45:00	100	52.5	Low
2022-11-15 4:00:00	2022-11-15	4:00:00	75	59.5	Low
2022-11-15 4:15:00	2022-11-15	4:15:00	107	52.5	Low
2022-11-15 4:30:00	2022-11-15	4:30:00	69	55.9	Low
2022-11-15 4:45:00	2022-11-15	4:45:00	95	55.6	Low
2022-11-15 5:00:00	2022-11-15	5:00:00	124	51.4	Medium
2022-11-15 5:15:00	2022-11-15	5:15:00	112	55	Low
2022-11-15 5:30:00	2022-11-15	5:30:00	139	52.7	Medium
2022-11-15 5:45:00	2022-11-15	5:45:00	125	51.3	Medium
2022-11-15 6:00:00	2022-11-15	6:00:00	127	51.1	Medium
2022-11-15 6:15:00	2022-11-15	6:15:00	137	49.7	Medium
2022-11-15 6:30:00	2022-11-15	6:30:00	136	50.6	Medium
2022-11-15 6:45:00	2022-11-15	6:45:00	113	52	Low
2022-11-15 7:00:00	2022-11-15	7:00:00	160	46.3	Medium
2022-11-15 7:15:00	2022-11-15	7:15:00	166	49.2	Medium
2022-11-15 7:30:00	2022-11-15	7:30:00	144	52.7	Medium
2022-11-15 7:45:00	2022-11-15	7:45:00	175	40.1	Medium
2022-11-15 8:00:00	2022-11-15	8:00:00	208	40.8	Medium
2022-11-15 8:15:00	2022-11-15	8:15:00	187	41.1	Medium
2022-11-15 8:30:00	2022-11-15	8:30:00	218	38.6	Medium
2022-11-15 8:45:00	2022-11-15	8:45:00	223	40.2	High
2022-11-15 9:00:00	2022-11-15	9:00:00	243	38.7	High
2022-11-15 9:15:00	2022-11-15	9:15:00	235	37.2	High
2022-11-15 9:30:00	2022-11-15	9:30:00	248	30.3	High
2022-11-15 9:45:00	2022-11-15	9:45:00	250	32.9	High
2022-11-15 10:00:00	2022-11-15	10:00:00	254	38.1	High
2022-11-15 10:15:00	2022-11-15	10:15:00	237	29.1	High
2022-11-15 10:30:00	2022-11-15	10:30:00	254	38.9	High
2022-11-15 10:45:00	2022-11-15	10:45:00	267	35.4	High
2022-11-15 11:00:00	2022-11-15	11:00:00	231	42	High
2022-11-15 11:15:00	2022-11-15	11:15:00	271	32.8	High
2022-11-15 11:30:00	2022-11-15	11:30:00	232	31.7	High
2022-11-15 11:45:00	2022-11-15	11:45:00	240	38.3	High
2022-11-15 12:00:00	2022-11-15	12:00:00	202	45.3	Medium
2022-11-15 12:15:00	2022-11-15	12:15:00	215	42.7	Medium
2022-11-15 12:30:00	2022-11-15	12:30:00	186	41.3	Medium
2022-11-15 12:45:00	2022-11-15	12:45:00	204	41.5	Medium
2022-11-15 13:00:00	2022-11-15	13:00:00	158	45	Medium
2022-11-15 13:15:00	2022-11-15	13:15:00	177	41.9	Medium
2022-11-15 13:30:00	2022-11-15	13:30:00	189	45.8	Medium
2022-11-15 13:45:00	2022-11-15	13:45:00	184	39.9	Medium
2022-11-15 14:00:00	2022-11-15	14:00:00	101	50.5	Low
2022-11-15 14:15:00	2022-11-15	14:15:00	168	42.1	Medium
2022-11-15 14:30:00	2022-11-15	14:30:00	141	44.1	Medium
2022-11-15 14:45:00	2022-11-15	14:45:00	125	50.9	Medium
2022-11-15 15:00:00	2022-11-15	15:00:00	112	55.4	Low
2022-11-15 15:15:00	2022-11-15	15:15:00	112	51.4	Low
2022-11-15 15:30:00	2022-11-15	15:30:00	100	48.8	Low
2022-11-15 15:45:00	2022-11-15	15:45:00	113	54.3	Low
2022-11-15 16:00:00	2022-11-15	16:00:00	90	59.6	Low
2022-11-15 16:15:00	2022-11-15	16:15:00	93	52.2	Low
2022-11-15 16:30:00	2022-11-15	16:30:00	89	53.2	Low
2022-11-15 16:45:00	2022-11-15	16:45:00	78	57.4	Low
2022-11-15 17:00:00	2022-11-15	17:00:00	112	56.8	Low
2022-11-15 17:15:00	2022-11-15	17:15:00	118	49.7	Low
2022-11-15 17:30:00	2022-11-15	17:30:00	117	47.4	Low
2022-11-15 17:45:00	2022-11-15	17:45:00	122	52.7	Medium
2022-11-15 18:00:00	2022-11-15	18:00:00	142	50.8	Medium
2022-11-15 18:15:00	2022-11-15	18:15:00	129	50	Medium
2022-11-15 18:30:00	2022-11-15	18:30:00	150	45.8	Medium
2022-11-15 18:45:00	2022-11-15	18:45:00	117	54.3	Low
2022-11-15 19:00:00	2022-11-15	19:00:00	161	47.8	Medium
2022-11-15 19:15:00	2022-11-15	19:15:00	160	44	Medium
2022-11-15 19:30:00	2022-11-15	19:30:00	191	42.9	Medium
2022-11-15 19:45:00	2022-11-15	19:45:00	189	38.9	Medium
2022-11-15 20:00:00	2022-11-15	20:00:00	219	41.5	Medium
2022-11-15 20:15:00	2022-11-15	20:15:00	228	37.6	High
2022-11-15 20:30:00	2022-11-15	20:30:00	199	40.5	Medium
2022-11-15 20:45:00	2022-11-15	20:45:00	217	39.6	Medium
2022-11-15 21:00:00	2022-11-15	21:00:00	238	37.4	High
2022-11-15 21:15:00	2022-11-15	21:15:00	252	38.3	High
2022-11-15 21:30:00	2022-11-15	21:30:00	238	39	High
2022-11-15 21:45:00	2022-11-15	21:45:00	234	37.2	High
2022-11-15 22:00:00	2022-11-15	22:00:00	258	37.2	High
2022-11-15 22:15:00	2022-11-15	22:15:00	263	35.5	High
2022-11-15 22:30:00	2022-11-15	22:30:00	239	35.8	High
2022-11-15 22:45:00	2022-11-15	22:45:00	249	35.6	High
2022-11-15 23:00:00	2022-11-15	23:00:00	224	38.4	High
2022-11-15 23:15:00	2022-11-15	23:15:00	202	42.9	Medium
2022-11-15 23:30:00	2022-11-15	23:30:00	242	35.7	High
2022-11-15 23:45:00	2022-11-15	23:45:00	249	34.8	High
2022-11-16 0:00:00	2022-11-16	0:00:00	216	45.7	Medium
2022-11-16 0:15:00	2022-11-16	0:15:00	183	46.5	Medium
2022-11-16 0:30:00	2022-11-16	0:30:00	207	38.6	Medium
2022-11-16 0:45:00	2022-11-16	0:45:00	179	45.8	Medium
2022-11-16 1:00:00	2022-11-16	1:00:00	195	42.6	Medium
2022-11-16 1:15:00	2022-11-16	1:15:00	158	47.7	Medium
2022-11-16 1:30:00	2022-11-16	1:30:00	193	42.9	Medium
2022-11-16 1:45:00	2022-11-16	1:45:00	189	46.5	Medium
2022-11-16 2:00:00	2022-11-16	2:00:00	123	51.7	Medium
2022-11-16 2:15:00	2022-11-16	2:15:00	120	50.8	Medium
2022-11-16 2:30:00	2022-11-16	2:30:00	142	51.6	Medium
2022-11-16 2:45:00	2022-11-16	2:45:00	124	51.2	Medium
2022-11-16 3:00:00	2022-11-16	3:00:00	111	52.4	Low
2022-11-16 3:15:00	2022-11-16	3:15:00	102	54	Low
2022-11-16 3:30:00	2022-11-16	3:30:00	83	55	Low
2022-11-16 3:45:00	2022-11-16	3:45:00	76	56.2	Low
2022-11-16 4:00:00	2022-11-16	4:00:00	103	51.2	Low
2022-11-16 4:15:00	2022-11-16	4:15:00	91	52.1	Low
2022-11-16 4:30:00	2022-11-16	4:30:00	91	51.4	Low
2022-11-16 4:45:00	2022-11-16	4:45:00	110	48	Low
2022-11-16 5:00:00	2022-11-16	5:00:00	127	47.5	Medium
2022-11-16 5:15:00	2022-11-16	5:15:00	105	52.2	Low
2022-11-16 5:30:00	2022-11-16	5:30:00	104	53.2	Low
2022-11-16 5:45:00	2022-11-16	5:45:00	117	50.5	Low
2022-11-16 6:00:00	2022-11-16	6:00:00	117	44.3	Low
2022-11-16 6:15:00	2022-11-16	6:15:00	140	53.4	Medium
2022-11-16 6:30:00	2022-11-16	6:30:00	145	51.3	Medium
2022-11-16 6:45:00	2022-11-16	6:45:00	147	49.2	Medium
2022-11-16 7:00:00	2022-11-16	7:00:00	145	53.8	Medium
2022-11-16 7:15:00	2022-11-16	7:15:00	163	43.1	Medium
2022-11-16 7:30:00	2022-11-16	7:30:00	161	51.9	Medium
2022-11-16 7:45:00	2022-11-16	7:45:00	176	41.6	Medium
2022-11-16 8:00:00	2022-11-16	8:00:00	219	40.2	Medium
2022-11-16 8:15:00	2022-11-16	8:15:00	234	33.9	High
2022-11-16 8:30:00	2022-11-16	8:30:00	205	41.1	Medium
2022-11-16 8:45:00	2022-11-16	8:45:00	205	42.2	Medium
2022-11-16 9:00:00	2022-11-16	9:00:00	257	34.6	High
2022-11-16 9:15:00	2022-11-16	9:15:00	244	38.7	High
2022-11-16 9:30:00	2022-11-16	9:30:00	258	35.2	High
2022-11-16 9:45:00	2022-11-16	9:45:00	244	35	High
2022-11-16 10:00:00	2022-11-16	10:00:00	232	36.2	High
2022-11-16 10:15:00	2022-11-16	10:15:00	230	40.6	High
2022-11-16 10:30:00	2022-11-16	10:30:00	226	36.7	High
2022-11-16 10:45:00	2022-11-16	10:45:00	259	37.5	High
2022-11-16 11:00:00	2022-11-16	11:00:00	257	38.7	High
2022-11-16 11:15:00	2022-11-16	11:15:00	267	28.8	High
2022-11-16 11:30:00	2022-11-16	11:30:00	252	39	High
2022-11-16 11:45:00	2022-11-16	11:45:00	257	41.2	High
2022-11-16 12:00:00	2022-11-16	12:00:00	203	42.1	Medium
2022-11-16 12:15:00	2022-11-16	12:15:00	195	44	Medium
2022-11-16 12:30:00	2022-11-16	12:30:00	225	41.9	High
2022-11-16 12:45:00	2022-11-16	12:45:00	218	38.7	Medium
2022-11-16 13:00:00	2022-11-16	13:00:00	176	45	Medium
2022-11-16 13:15:00	2022-11-16	13:15:00	180	40.1	Medium
2022-11-16 13:30:00	2022-11-16	13:30:00	179	44.5	Medium
2022-11-16 13:45:00	2022-11-16	13:45:00	194	43.9	Medium
2022-11-16 14:00:00	2022-11-16	14:00:00	156	48.3	Medium
2022-11-16 14:15:00	2022-11-16	14:15:00	145	51.3	Medium
2022-11-16 14:30:00	2022-11-16	14:30:00	150	45.2	Medium
2022-11-16 14:45:00	2022-11-16	14:45:00	145	46.5	Medium
2022-11-16 15:00:00	2022-11-16	15:00:00	103	58.7	Low
2022-11-16 15:15:00	2022-11-16	15:15:00	121	50.4	Medium
2022-11-16 15:30:00	2022-11-16	15:30:00	89	55.2	Low
2022-11-16 15:45:00	2022-11-16	15:45:00	125	50.2	Medium
2022-11-16 16:00:00	2022-11-16	16:00:00	82	53	Low
2022-11-16 16:15:00	2022-11-16	16:15:00	104	57.7	Low
2022-11-16 16:30:00	2022-11-16	16:30:00	87	53.3	Low
2022-11-16 16:45:00	2022-11-16	16:45:00	108	49	Low
2022-11-16 17:00:00	2022-11-16	17:00:00	109	50.9	Low
2022-11-16 17:15:00	2022-11-16	17:15:00	86	49	Low
2022-11-16 17:30:00	2022-11-16	17:30:00	116	49.5	Low
2022-11-16 17:45:00	2022-11-16	17:45:00	101	50.3	Low
2022-11-16 18:00:00	2022-11-16	18:00:00	150	49.4	Medium
2022-11-16 18:15:00	2022-11-16	18:15:00	137	47	Medium
2022-11-16 18:30:00	2022-11-16	18:30:00	143	51	Medium
2022-11-16 18:45:00	2022-11-16	18:45:00	123	54.8	Medium
2022-11-16 19:00:00	2022-11-16	19:00:00	166	48	Medium
2022-11-16 19:15:00	2022-11-16	19:15:00	168	44.8	Medium
2022-11-16 19:30:00	2022-11-16	19:30:00	187	43.6	Medium
2022-11-16 19:45:00	2022-11-16	19:45:00	200	37.1	Medium
2022-11-16 20:00:00	2022-11-16	20:00:00	200	41.3	Medium
2022-11-16 20:15:00	2022-11-16	20:15:00	228	35.8	High
2022-11-16 20:30:00	2022-11-16	20:30:00	179	46.2	Medium
2022-11-16 20:45:00	2022-11-16	20:45:00	194	50.1	Medium
2022-11-16 21:00:00	2022-11-16	21:00:00	225	40.2	High
2022-11-16 21:15:00	2022-11-16	21:15:00	219	33.5	Medium
2022-11-16 21:30:00	2022-11-16	21:30:00	216	38.7	Medium
2022-11-16 21:45:00	2022-11-16	21:45:00	246	36.7	High
2022-11-16 22:00:00	2022-11-16	22:00:00	246	36.6	High
2022-11-16 22:15:00	2022-11-16	22:15:00	255	33.1	High
2022-11-16 22:30:00	2022-11-16	22:30:00	260	35.4	High
2022-11-16 22:45:00	2022-11-16	22:45:00	253	31.8	High
2022-11-16 23:00:00	2022-11-16	23:00:00	249	33.1	High
2022-11-16 23:15:00	2022-11-16	23:15:00	238	39.2	High
2022-11-16 23:30:00	2022-11-16	23:30:00	222	36.1	High
2022-11-16 23:45:00	2022-11-16	23:45:00	255	36.9	High
2022-11-17 0:00:00	2022-11-17	0:00:00	203	37.2	Medium
2022-11-17 0:15:00	2022-11-17	0:15:00	198	47.2	Medium
2022-11-17 0:30:00	2022-11-17	0:30:00	209	38.3	Medium
2022-11-17 0:45:00	2022-11-17	0:45:00	198	41.2	Medium
2022-11-17 1:00:00	2022-11-17	1:00:00	168	46.4	Medium
2022-11-17 1:15:00	2022-11-17	1:15:00	180	42.3	Medium
2022-11-17 1:30:00	2022-11-17	1:30:00	180	44.4	Medium
2022-11-17 1:45:00	2022-11-17	1:45:00	161	47.9	Medium
2022-11-17 2:00:00	2022-11-17	2:00:00	130	52.7	Medium
2022-11-17 2:15:00	2022-11-17	2:15:00	153	49.5	Medium
2022-11-17 2:30:00	2022-11-17	2:30:00	144	47.7	Medium
2022-11-17 2:45:00	2022-11-17	2:45:00	168	45	Medium
2022-11-17 3:00:00	2022-11-17	3:00:00	127	57.2	Medium
2022-11-17 3:15:00	2022-11-17	3:15:00	127	53	Medium
2022-11-17 3:30:00	2022-11-17	3:30:00	89	51.9	Low
2022-11-17 3:45:00	2022-11-17	3:45:00	121	51.2	Medium
2022-11-17 4:00:00	2022-11-17	4:00:00	99	52.4	Low
2022-11-17 4:15:00	2022-11-17	4:15:00	91	54	Low
2022-11-17 4:30:00	2022-11-17	4:30:00	102	49.4	Low
2022-11-17 4:45:00	2022-11-17	4:45:00	114	50.5	Low
2022-11-17 5:00:00	2022-11-17	5:00:00	117	56.8	Low
2022-11-17 5:15:00	2022-11-17	5:15:00	96	55.5	Low
2022-11-17 5:30:00	2022-11-17	5:30:00	121	43.4	Medium
2022-11-17 5:45:00	2022-11-17	5:45:00	100	57	Low
2022-11-17 6:00:00	2022-11-17	6:00:00	140	51.9	Medium
2022-11-17 6:15:00	2022-11-17	6:15:00	132	48.5	Medium
2022-11-17 6:30:00	2022-11-17	6:30:00	134	51.5	Medium
2022-11-17 6:45:00	2022-11-17	6:45:00	148	45.2	Medium
2022-11-17 7:00:00	2022-11-17	7:00:00	159	45	Medium
2022-11-17 7:15:00	2022-11-17	7:15:00	204	45.7	Medium
2022-11-17 7:30:00	2022-11-17	7:30:00	147	47	Medium
2022-11-17 7:45:00	2022-11-17	7:45:00	166	40	Medium
2022-11-17 8:00:00	2022-11-17	8:00:00	218	39.4	Medium
2022-11-17 8:15:00	2022-11-17	8:15:00	221	39	High
2022-11-17 8:30:00	2022-11-17	8:30:00	210	44.1	Medium
2022-11-17 8:45:00	2022-11-17	8:45:00	211	40.4	Medium
2022-11-17 9:00:00	2022-11-17	9:00:00	246	35	High
2022-11-17 9:15:00	2022-11-17	9:15:00	236	40.6	High
2022-11-17 9:30:00	2022-11-17	9:30:00	260	35	High
2022-11-17 9:45:00	2022-11-17	9:45:00	252	33.3	High
2022-11-17 10:00:00	2022-11-17	10:00:00	263	37.8	High
2022-11-17 10:15:00	2022-11-17	10:15:00	235	38.2	High
2022-11-17 10:30:00	2022-11-17	10:30:00	248	36.1	High
2022-11-17 10:45:00	2022-11-17	10:45:00	245	37	High
2022-11-17 11:00:00	2022-11-17	11:00:00	224	35.7	High
2022-11-17 11:15:00	2022-11-17	11:15:00	245	34.8	High
2022-11-17 11:30:00	2022-11-17	11:30:00	231	38.1	High
2022-11-17 11:45:00	2022-11-17	11:45:00	249	35.4	High
2022-11-17 12:00:00	2022-11-17	12:00:00	196	46	Medium
2022-11-17 12:15:00	2022-11-17	12:15:00	238	37.9	High
2022-11-17 12:30:00	2022-11-17	12:30:00	199	44.3	Medium
2022-11-17 12:45:00	2022-11-17	12:45:00	215	39.9	Medium
2022-11-17 13:00:00	2022-11-17	13:00:00	186	46.5	Medium
2022-11-17 13:15:00	2022-11-17	13:15:00	166	46.8	Medium
2022-11-17 13:30:00	2022-11-17	13:30:00	187	43.2	Medium
2022-11-17 13:45:00	2022-11-17	13:45:00	156	46.8	Medium
2022-11-17 14:00:00	2022-11-17	14:00:00	159	43.6	Medium
2022-11-17 14:15:00	2022-11-17	14:15:00	137	50.5	Medium
2022-11-17 14:30:00	2022-11-17	14:30:00	128	49.9	Medium
2022-11-17 14:45:00	2022-11-17	14:45:00	133	48	Medium
2022-11-17 15:00:00	2022-11-17	15:00:00	122	54.1	Medium
2022-11-17 15:15:00	2022-11-17	15:15:00	101	49.5	Low
2022-11-17 15:30:00	2022-11-17	15:30:00	98	52.3	Low
2022-11-17 15:45:00	2022-11-17	15:45:00	106	55.7	Low
2022-11-17 16:00:00	2022-11-17	16:00:00	82	56.4	Low
2022-11-17 16:15:00	2022-11-17	16:15:00	127	50	Medium
2022-11-17 16:30:00	2022-11-17	16:30:00	91	55.1	Low
2022-11-17 16:45:00	2022-11-17	16:45:00	112	52.5	Low
2022-11-17 17:00:00	2022-11-17	17:00:00	113	47.3	Low
2022-11-17 17:15:00	2022-11-17	17:15:00	95	52.9	Low
2022-11-17 17:30:00	2022-11-17	17:30:00	109	57.1	Low
2022-11-17 17:45:00	2022-11-17	17:45:00	121	48.9	Medium
2022-11-17 18:00:00	2022-11-17	18:00:00	134	48.4	Medium
2022-11-17 18:15:00	2022-11-17	18:15:00	155	45.3	Medium
2022-11-17 18:30:00	2022-11-17	18:30:00	152	47	Medium
2022-11-17 18:45:00	2022-11-17	18:45:00	151	45.6	Medium
2022-11-17 19:00:00	2022-11-17	19:00:00	168	46.9	Medium
2022-11-17 19:15:00	2022-11-17	19:15:00	158	47.2	Medium
2022-11-17 19:30:00	2022-11-17	19:30:00	165	48.1	Medium
2022-11-17 19:45:00	2022-11-17	19:45:00	177	41.2	Medium
2022-11-17 20:00:00	2022-11-17	20:00:00	220	38.3	High
2022-11-17 20:15:00	2022-11-17	20:15:00	179	43.4	Medium
2022-11-17 20:30:00	2022-11-17	20:30:00	212	41.6	Medium
2022-11-17 20:45:00	2022-11-17	20:45:00	214	37.7	Medium
2022-11-17 21:00:00	2022-11-17	21:00:00	235	40.3	High
2022-11-17 21:15:00	2022-11-17	21:15:00	259	38.3	High
2022-11-17 21:30:00	2022-11-17	21:30:00	246	33.3	High
2022-11-17 21:45:00	2022-11-17	21:45:00	259	33.3	High
2022-11-17 22:00:00	2022-11-17	22:00:00	246	34.7	High
2022-11-17 22:15:00	2022-11-17	22:15:00	264	42.1	High
2022-11-17 22:30:00	2022-11-17	22:30:00	274	31.7	High
2022-11-17 22:45:00	2022-11-17	22:45:00	269	38.6	High
2022-11-17 23:00:00	2022-11-17	23:00:00	223	35.2	High
2022-11-17 23:15:00	2022-11-17	23:15:00	236	34.5	High
2022-11-17 23:30:00	2022-11-17	23:30:00	234	35.6	High
2022-11-17 23:45:00	2022-11-17	23:45:00	247	33.6	High
2022-11-18 0:00:00	2022-11-18	0:00:00	222	38.3	High
2022-11-18 0:15:00	2022-11-18	0:15:00	199	39.7	Medium
2022-11-18 0:30:00	2022-11-18	0:30:00	213	37.7	Medium
2022-11-18 0:45:00	2022-11-18	0:45:00	182	47.2	Medium
2022-11-18 1:00:00	2022-11-18	1:00:00	196	45.8	Medium
2022-11-18 1:15:00	2022-11-18	1:15:00	167	48.4	Medium
2022-11-18 1:30:00	2022-11-18	1:30:00	175	46.2	Medium
2022-11-18 1:45:00	2022-11-18	1:45:00	170	45.4	Medium
2022-11-18 2:00:00	2022-11-18	2:00:00	154	45.5	Medium
2022-11-18 2:15:00	2022-11-18	2:15:00	94	51.2	Low
2022-11-18 2:30:00	2022-11-18	2:30:00	137	50.1	Medium
2022-11-18 2:45:00	2022-11-18	2:45:00	135	45.7	Medium
2022-11-18 3:00:00	2022-11-18	3:00:00	103	50	Low
2022-11-18 3:15:00	2022-11-18	3:15:00	135	52.7	Medium
2022-11-18 3:30:00	2022-11-18	3:30:00	96	59.5	Low
2022-11-18 3:45:00	2022-11-18	3:45:00	121	52.1	Medium
2022-11-18 4:00:00	2022-11-18	4:00:00	105	56.1	Low
2022-11-18 4:15:00	2022-11-18	4:15:00	118	50.5	Low
2022-11-18 4:30:00	2022-11-18	4:30:00	89	50.6	Low
2022-11-18 4:45:00	2022-11-18	4:45:00	89	56.5	Low
2022-11-18 5:00:00	2022-11-18	5:00:00	126	52	Medium
2022-11-18 5:15:00	2022-11-18	5:15:00	116	51.7	Low
2022-11-18 5:30:00	2022-11-18	5:30:00	86	54.2	Low
2022-11-18 5:45:00	2022-11-18	5:45:00	101	56.1	Low
2022-11-18 6:00:00	2022-11-18	6:00:00	143	45.4	Medium
2022-11-18 6:15:00	2022-11-18	6:15:00	150	45.2	Medium
2022-11-18 6:30:00	2022-11-18	6:30:00	127	47.2	Medium
2022-11-18 6:45:00	2022-11-18	6:45:00	93	54.4	Low
2022-11-18 7:00:00	2022-11-18	7:00:00	182	40.5	Medium
2022-11-18 7:15:00	2022-11-18	7:15:00	156	44.7	Medium
2022-11-18 7:30:00	2022-11-18	7:30:00	144	46.1	Medium
2022-11-18 7:45:00	2022-11-18	7:45:00	132	48.8	Medium
2022-11-18 8:00:00	2022-11-18	8:00:00	224	34.4	High
2022-11-18 8:15:00	2022-11-18	8:15:00	214	40.3	Medium
2022-11-18 8:30:00	2022-11-18	8:30:00	209	44.4	Medium
2022-11-18 8:45:00	2022-11-18	8:45:00	233	38.2	High
2022-11-18 9:00:00	2022-11-18	9:00:00	249	40.6	High
2022-11-18 9:15:00	2022-11-18	9:15:00	264	38.2	High
2022-11-18 9:30:00	2022-11-18	9:30:00	219	41.8	Medium
2022-11-18 9:45:00	2022-11-18	9:45:00	239	37.3	High
2022-11-18 10:00:00	2022-11-18	10:00:00	225	38.8	High
2022-11-18 10:15:00	2022-11-18	10:15:00	246	38.6	High
2022-11-18 10:30:00	2022-11-18	10:30:00	246	35.1	High
2022-11-18 10:45:00	2022-11-18	10:45:00	259	29.1	High
2022-11-18 11:00:00	2022-11-18	11:00:00	240	38.5	High
2022-11-18 11:15:00	2022-11-18	11:15:00	249	32.6	High
2022-11-18 11:30:00	2022-11-18	11:30:00	250	32.9	High
2022-11-18 11:45:00	2022-11-18	11:45:00	272	33.3	High
2022-11-18 12:00:00	2022-11-18	12:00:00	207	40.6	Medium
2022-11-18 12:15:00	2022-11-18	12:15:00	198	37.7	Medium
2022-11-18 12:30:00	2022-11-18	12:30:00	216	40.3	Medium
